Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
170 45337 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8996e+22 4 500000000000000000000 41286 10 1e+21 2 9.356329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.709113095238095e+21 0 1.6880138972138973e+21 0 1.4208800921300923e+21 0 1.872568156843157e+21 0 1.9395953934953934e+21
171 45357 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8996e+22 4 500000000000000000000 41286 10 1e+21 2 9.348829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.711613095238095e+21 0 1.6900138972138973e+21 0 1.4258800921300923e+21 0 1.876568156843157e+21 0 1.9435953934953934e+21
172 45377 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8986e+22 4 500000000000000000000 41286 10 1e+21 2 9.341329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.711613095238095e+21 0 1.6900138972138973e+21 0 1.428380092130092e+21 0 1.876568156843157e+21 0 1.9435953934953934e+21
173 45397 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8986e+22 4 500000000000000000000 41286 10 1e+21 2 9.338829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.711613095238095e+21 0 1.6945138972138972e+21 0 1.428380092130092e+21 0 1.880568156843157e+21 0 1.9475953934953934e+21
174 45417 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8976e+22 4 500000000000000000000 41286 10 1e+21 2 9.336329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.7141130952380955e+21 0 1.6945138972138972e+21 0 1.428380092130092e+21 0 1.880568156843157e+21 0 1.9475953934953934e+21
175 45437 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8976e+22 4 500000000000000000000 41286 10 1e+21 2 9.333829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7141130952380955e+21 0 1.6965138972138972e+21 0 1.428380092130092e+21 0 1.884568156843157e+21 0 1.9540953934953935e+21
176 45457 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8966e+22 4 500000000000000000000 41286 10 1e+21 2 9.331329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.7141130952380955e+21 0 1.6965138972138972e+21 0 1.428380092130092e+21 0 1.884568156843157e+21 0 1.9540953934953935e+21
177 45477 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8966e+22 4 500000000000000000000 41286 10 1e+21 2 9.331329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.7141130952380955e+21 0 1.7010138972138973e+21 0 1.4308800921300923e+21 0 1.888568156843157e+21 0 1.9580953934953935e+21
178 45497 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8956e+22 4 500000000000000000000 41286 10 1e+21 2 9.326329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7141130952380955e+21 0 1.7035138972138972e+21 0 1.433380092130092e+21 0 1.888568156843157e+21 0 1.9580953934953935e+21
179 45517 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8956e+22 4 500000000000000000000 41286 10 1e+21 2 9.321329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.7166130952380953e+21 0 1.7055138972138972e+21 0 1.4358800921300923e+21 0 1.892568156843157e+21 0 1.9620953934953935e+21
180 45537 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8946e+22 4 500000000000000000000 41286 10 1e+21 2 9.316329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.7166130952380953e+21 0 1.7080138972138973e+21 0 1.438380092130092e+21 0 1.892568156843157e+21 0 1.9620953934953935e+21
181 45557 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8946e+22 4 500000000000000000000 41286 10 1e+21 2 9.311329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7166130952380953e+21 0 1.7100138972138973e+21 0 1.438380092130092e+21 0 1.896568156843157e+21 0 1.9660953934953935e+21
182 45577 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8936e+22 4 500000000000000000000 41286 10 1e+21 2 9.311329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.719113095238095e+21 0 1.7100138972138973e+21 0 1.438380092130092e+21 0 1.896568156843157e+21 0 1.9660953934953935e+21
183 45597 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8936e+22 4 500000000000000000000 41286 10 1e+21 2 9.308829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.719113095238095e+21 0 1.7120138972138973e+21 0 1.438380092130092e+21 0 1.900568156843157e+21 0 1.9725953934953934e+21
184 45617 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8926e+22 4 500000000000000000000 41286 10 1e+21 2 9.306329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.719113095238095e+21 0 1.7120138972138973e+21 0 1.438380092130092e+21 0 1.900568156843157e+21 0 1.9725953934953934e+21
185 45637 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8926e+22 4 500000000000000000000 41286 10 1e+21 2 9.306329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.719113095238095e+21 0 1.7190138972138973e+21 0 1.4408800921300923e+21 0 1.904568156843157e+21 0 1.9765953934953934e+21
186 45657 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8916e+22 4 500000000000000000000 41286 10 1e+21 2 9.298829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.721613095238095e+21 0 1.7190138972138973e+21 0 1.4458800921300923e+21 0 1.904568156843157e+21 0 1.9765953934953934e+21
187 45677 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8916e+22 4 500000000000000000000 41286 10 1e+21 2 9.291329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.721613095238095e+21 0 1.7210138972138973e+21 0 1.448380092130092e+21 0 1.908568156843157e+21 0 1.9805953934953934e+21
188 45697 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8906e+22 4 500000000000000000000 41286 10 1e+21 2 9.288829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.721613095238095e+21 0 1.7235138972138972e+21 0 1.448380092130092e+21 0 1.908568156843157e+21 0 1.9805953934953934e+21
189 45717 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8906e+22 4 500000000000000000000 41286 10 1e+21 2 9.286329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7241130952380955e+21 0 1.7255138972138972e+21 0 1.448380092130092e+21 0 1.912568156843157e+21 0 1.9845953934953934e+21
190 45737 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8896e+22 4 500000000000000000000 41286 10 1e+21 2 9.283829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7241130952380955e+21 0 1.7255138972138972e+21 0 1.448380092130092e+21 0 1.912568156843157e+21 0 1.9870953934953935e+21
191 45757 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8896e+22 4 500000000000000000000 41286 10 1e+21 2 9.281329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7241130952380955e+21 0 1.7275138972138972e+21 0 1.448380092130092e+21 0 1.916568156843157e+21 0 1.9910953934953935e+21
192 45777 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8886e+22 4 500000000000000000000 41286 10 1e+21 2 9.281329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7241130952380955e+21 0 1.7300138972138973e+21 0 1.4508800921300923e+21 0 1.916568156843157e+21 0 1.9910953934953935e+21
193 45797 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8886e+22 4 500000000000000000000 41286 10 1e+21 2 9.276329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7241130952380955e+21 0 1.7345138972138972e+21 0 1.453380092130092e+21 0 1.920568156843157e+21 0 1.9950953934953935e+21
194 45817 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8876e+22 4 500000000000000000000 41286 10 1e+21 2 9.271329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7266130952380953e+21 0 1.7345138972138972e+21 0 1.4558800921300923e+21 0 1.920568156843157e+21 0 1.9950953934953935e+21
195 45837 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8876e+22 4 500000000000000000000 41286 10 1e+21 2 9.266329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.7266130952380953e+21 0 1.7390138972138973e+21 0 1.458380092130092e+21 0 1.924568156843157e+21 0 1.9990953934953935e+21
196 45857 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8866e+22 4 500000000000000000000 41286 10 1e+21 2 9.261329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.7266130952380953e+21 0 1.7390138972138973e+21 0 1.458380092130092e+21 0 1.924568156843157e+21 0 1.9990953934953935e+21
197 45877 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8866e+22 4 500000000000000000000 41286 10 1e+21 2 9.261329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.729113095238095e+21 0 1.7410138972138973e+21 0 1.458380092130092e+21 0 1.928568156843157e+21 0 2.0030953934953935e+21
198 45897 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8856e+22 4 500000000000000000000 41286 10 1e+21 2 9.258829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.729113095238095e+21 0 1.7410138972138973e+21 0 1.458380092130092e+21 0 1.928568156843157e+21 0 2.0055953934953934e+21
199 45917 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8856e+22 4 500000000000000000000 41286 10 1e+21 2 9.256329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.729113095238095e+21 0 1.7430138972138973e+21 0 1.458380092130092e+21 0 1.932568156843157e+21 0 2.0095953934953934e+21
200 45937 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8846e+22 4 500000000000000000000 41286 10 1e+21 2 9.256329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.729113095238095e+21 0 1.7480138972138973e+21 0 1.4608800921300923e+21 0 1.932568156843157e+21 0 2.0095953934953934e+21
201 45957 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8846e+22 4 500000000000000000000 41286 10 1e+21 2 9.248829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.731613095238095e+21 0 1.7500138972138973e+21 0 1.4658800921300923e+21 0 1.936568156843157e+21 0 2.0135953934953934e+21
202 45977 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.8836e+22 4 500000000000000000000 41286 10 1e+21 2 9.241329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 0 6 750000000000000000000 41283 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.731613095238095e+21 0 1.7500138972138973e+21 0 1.468380092130092e+21 0 1.936568156843157e+21 0 2.0135953934953934e+21
